index,signature,time,phish_type,victims,phishers,token_accounts,loss
6111,56DMXT1Ar4xhQpjUAVPz2oWNsXxkUUzz1m7qXEJ7FHAYY12SX8YM8paJprBY5fA1SRtRFCUEbyzQJMeC4PRAPvGn,2024/12/6 22:12,AAT,HeiHC4xSZDq29hUmXzBfiXBv2dDuoohqkdBL45WUoW4e,"BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,3Bitp9awjSEGE1UumthfF6iogTuTkFhaLBHj3xvK7yQa",BCR1NyLFwbVp3mgYVZPRWjM36JTZbzYEn9QAwzMTnDsc,"[('sol', 10005000), ('9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump', 461.611194)]"
6112,38SZZM8t7i8qJW4Zcd1Qr55QkUHxqwZfjfshd8LrYcQBzLA13Fkj49BN8awEwhWMgjEDxNfdGWKgRZ2xABdHVB4D,2024/11/23 18:19,AAT,458JgLxT6nY3XuDGMWUFHxZiTX24j2U1SRBYBaeYXUnL,BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,,"[('sol', 10005000)]"
6113,t9fZWiDzZ6WngFdig8Nc7GCjPbwWaVQVKvgHPRXyB36p3SNdhwmJixKmEDFRgoPUbbizESHvwmz7qmGuNgNaRxR,2024/12/6 20:22,AAT,G93xRPehDtnHi5VMLXrjo5yKtUY71U6Ejr3TMQMKaaaR,"BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,3Bitp9awjSEGE1UumthfF6iogTuTkFhaLBHj3xvK7yQa","9eq3sBGhE4j7To5gdaRXHep3sQ81FKtZ3GkQTDsU7yXq,3LzU2JPqJSNHFfq4nFZKmoggFyGLin33sViz6bN1664o,5HHjQLWJzeSVyKWuDM5KqtB3NV4unPywnj4VZxCx8t28,AtfEithMstdfiAYC4qFPfHedLzHLYfUSHgVy1LCbPSie,bLpY8BzR75H3uoVvRFrFxymBgDhNmeptuLM7xqRakAt,4Rh2x3ZxPj7tSFXaZp8J29m6Nm9TmDbsGdhqFYTRgWer","[('sol', 10005000), ('iotEVVZLEywoTn1QdwNPddxPWszn3zFhEot3MfL9fns', 33542.647412), ('5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm', 0.149149341), ('73xsLcBnLnc9bh81cqVKqj8uEyiarXng5ZwJuTbnVebG', 114858914.9661), ('Df6yfrKC8kZE3KNkrHERKzAetSxbrWeniQfyJY4Jpump', 92.826604), ('MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5', 11586.46289), ('jupSoLaHXQiZZTSfEWMTRRgpnyFm8f6sZdosWBjx93v', 0.127912681)]"
6114,JJJwWkPucWxHx71zfwWHCPMYiXpea52CUEWiXPGS9Dvc7Aed3dyLscfasdJ37Q9acMzBbG2wTVrFjer9jvSy3Wx,2024/11/23 17:17,AAT,GJAh6mzFZUM7rTw2YH5TCUnbZSJeVxEuRdtjfTWzpn5s,BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,,"[('sol', 10005000)]"
6115,2HECh2nkECxFi96wPh5szLrLtyt9PrEaEMwcSaPQU9bBaZom4dQ6MVeJfhc3pZL3wGCRH16aYAbhefMoawQbMX1u,2024/11/24 3:08,AAT,GQeUdvdeEBSWGmJsfHrW1Mz4VMbWsRq3fSTwbdCtRMQh,BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,,"[('sol', 10005000)]"
6116,2AXAAZhcs9qPkS9PiCwGtTRjdXS3h2ixgkTz2uJ2jpCgUpNrJER9v5dVD4XTgXJota6NVadYFqVQ5heY7KrrhfQ5,2024/11/23 17:17,AAT,BtbxfyPx5v82dcKYZTU73Nww9esX1T31t9TPjSw4LuXp,BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,,"[('sol', 10005000)]"
6117,Yd5zDVTEmpVy92c2bqpYPE53K6cBbL2Vki9GafmA8yqcSd3XQDVAoq5keN7676cvgMoS8YQsZucErQS5dp91mzD,2024/11/23 16:10,AAT,GrvXsBoCE3N514EC5V9tGDPtvdtWBhZh4P86x1fmUMUN,"BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,3Bitp9awjSEGE1UumthfF6iogTuTkFhaLBHj3xvK7yQa","ApTeowTCycoAc5zpX9brSpg3r3AmCgd9GW62eKLQgsm9,BM5h9KYRyHnxjs5SVP8WWnEQwXfT35CSeTfThcPRg83s,DiygXwTmrTHAskNoM2zcDvEYHiySYS4PLaqgZsbJMPxY","[('A8C3xuqscfmyLrte3VmTqrAq8kgMASius9AFNANwpump', 550.576696), ('GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn', 8153.491746688), ('ED5nyyWEzpPPiWimP8vYm7sD7TD3LAt3Q3gRTWHzPJBY', 585.508541), ('sol', 10005000)]"
6118,65masWEuRPMeBc9s3sR4aNy1rte1ucuR2MvAfosjrpqBTzvAc6K6FxEWEDmXoz7YsBYFQtevqH8aQ1nFhgKNTh5V,2024/6/8 20:37,AAT,9yuMwv4ZM5coeVGZT8bknYiZhMX4WtzHk5WGEoPc99c2,"GaE1XtFQuW3DfNJrsAs5gATT1XeP2K5zipkmUTBqaDfr,HbtSzZgPZJabqWgXV9t7S4n6RwkmFuUDze1tQYX22oAP",DLx4jTgJaQ7mHbRpgfMhDKAkzSqRYtcKchYo3gbiQezh,"[('sol', 10005000), ('HVFJvVHY8muTRGhD5BZ6p2TZ5TozSWyTcs9CDJo3pump', 898353.584937)]"
6119,3jf4wB4hHZog44SJHsP3x4cSkYUzEv9NPsSrAWXWNkHbRhbiGtw91oWGkvyL9c8LsRCMQEVEQTh6yFXXo6LkqgYp,2024/11/23 16:47,AAT,9nbQNymhgo73g87cB5ByKQC6Ts7WSHwtfwLxkdJk238x,"BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,3Bitp9awjSEGE1UumthfF6iogTuTkFhaLBHj3xvK7yQa","46gSbPC5nY8jZCSMMbcKMSoKuKBRo2Bj8e7uMX2LwmAm,HXY4r5uiYD8ZXpznL4SmnFtAtqYnXn935ZcNBMsiFPga,2jsujQhQzcWEv3cPGBqLjuLauC1kMiTga266QmzZZdfb","[('sol', 10005000), ('GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn', 2441.578880057), ('J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn', 1.011280122), ('jupSoLaHXQiZZTSfEWMTRRgpnyFm8f6sZdosWBjx93v', 1.01)]"
6120,5QdXhmwxm38uvh6QM8V7TKFu7WySh5dDRBdxn7c5fFz8V8QLNiniqNJEQcsZSEEPYpVvxdsEvTAVwqUFMtPWrjhN,2024/11/23 16:16,AAT,iGFHdTzLUP8coVzPh6t5GVc31aZq39euUrom4aYjZ2Q,"BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,3Bitp9awjSEGE1UumthfF6iogTuTkFhaLBHj3xvK7yQa","FqpJ5Ef58YTbFqDPXJFofYUdHPfJUAkqdJQRboZHVgEY,5FTvq6YX1eznnnMkWqAXw5t9jR49T9HKPBSUEtyRsTNE,7LQovyztLQ2x6JSFWNTq4fVpuQy6DWUvpT2ZAayxYP28","[('DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263', 30000000.0), ('sol', 10005000), ('FViMp5phQH2bX81S7Yyn1yXjj3BRddFBNcMCbTH8FCze', 17238956961.5384), ('JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN', 1677.912943)]"
6121,Ae4wgeaftHbhUgsNkdnZVti4ny7NJaQwwtFWtrnLwM1hcmmBX13PDeGudZYQ3BfdDNZmdgF8ozbUJzaVHnpJecj,2024/11/23 16:51,AAT,3Mxkr2YzDjKcb7mTQGTGGLbK4EzReRvrJAVXPXnLzdGb,"BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,3Bitp9awjSEGE1UumthfF6iogTuTkFhaLBHj3xvK7yQa",C585yTs6CMbELpbGQoh9WEGR3958muxdqimV5c1yRWZZ,"[('Be6mYmT59zuB98hY55aYecnBXRetZvQwe3KSypmbpump', 90000.0), ('sol', 10005000)]"
6122,3cMe6UfNrbKv3zdp68PHTRsCGMogMNpBdwa3J8hUZVEPpsAVHZ5v7xNbgccJ88154QU48AsboxvKc5H5MqZmP8NR,2024/11/23 15:15,AAT,5VfbmvmmZehE2ZQdo9qgENo3VjpoRHWnXcU3n1QnDNcU,"BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,3Bitp9awjSEGE1UumthfF6iogTuTkFhaLBHj3xvK7yQa","9cEeTKGS5cScu4enLEDrZY3GjxYEVykjP1QfryfWGs5K,EA98k2F5CXtrmTP2Sk5c7uUgFagofyKrw8nGeGe4fa2U,9VXEvwfy78s1b4PzwTrv7rAALxHb6zW5QguSzmbSzWQy","[('HAPPYwgFcjEJDzRtfWE6tiHE9zGdzpNky2FvjPHsvvGZ', 2123.67), ('sol', 10005000), ('DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263', 1244934.86543), ('WENWENvqqNya429ubCdR81ZmD69brwQaaBYY6p3LCpk', 241100.0)]"
6123,211FPkESyG9b8D1jVvpY4HWVAnN7mAZmYJv8Ptts5MmP8ambpsx4J1Vj6M2mSyUiVKXxv5a1p4HwPKrmQEcFtunL,2024/11/23 15:06,AAT,3bdhZH1qmJsJzvNPJFmtk4JjTTtQDQrGoG1zShtNgYjN,"BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,3Bitp9awjSEGE1UumthfF6iogTuTkFhaLBHj3xvK7yQa","HRJa9aTFH7EnM82qdVXsxLBvHYzh4T2xPPZg2bpjzw5F,81ntFiw43QwMBqw5BPAQVnbyzeC2oCd9aRyL1t4ik9yC","[('sol', 10005000), ('vSoLxydx6akxyMD9XEcPvGYNGq6Nn66oqVb3UkGkei7', 0.137313193), ('ED5nyyWEzpPPiWimP8vYm7sD7TD3LAt3Q3gRTWHzPJBY', 4336.473984)]"
6124,2JaAVei99Wgqf8BKXymN58LVsG86j3AMfMwYVS8SmUdkfaXSDmv2jV9JpoJzmMSJt4GdVi1zdMtWhWjq4hepBcqR,2024/11/19 15:04,AAT,CekRjuP5J5xjSLicFqBraxjJEzvKMHap6KcHgEDgWc75,BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,,"[('sol', 10005000)]"
6125,2e5Lc3B5WaYB4e6NtSHDDj2Ds7E8Hprg6geo6ebTMVTy2ChUgySrWzK85Cv7yXExsMCJhjx5zG4yuGTNJ1R759e4,2024/11/23 15:20,AAT,E7dGzsaRoCPT9WviJBdZMYswm9tkHyn1nTXcKKQesme,"BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,3Bitp9awjSEGE1UumthfF6iogTuTkFhaLBHj3xvK7yQa","6xohK2e7JUR9vdNk1g8gwkSyEPwhemtGStHoUZ8gXFiL,HuUWXQAUccQhPcrbCo5ybrYyYbh9ER2veRb7UcgrGeem,9WoEuD2wP1y7ZV9X7b4Nvg4J2GVdaBLZokQstrX27Aja","[('H4PDo8ngWwC4quPTRWfTr2HorUQ2Ep4G3JVeJHMfkZAT', 38122713.617947), ('sol', 10005000), ('BZLbGTNCSFfoth2GYDtwr7e4imWzpR5jqcUuGEwr646K', 975.52467062), ('CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump', 636.829874)]"
6126,58VRucspfcjmxnqqDdPQMRJGyyNXUPm1taXGsRg4rpnAoqbp7yk6k7uDNGnmBtnEG17MyXoPopRQXf4xH5N99E6p,2024/11/23 15:21,AAT,EJpurASsxDyo2x59LdB2bzdsg5KxJT1g4dqrJwU7LeNY,"BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,3Bitp9awjSEGE1UumthfF6iogTuTkFhaLBHj3xvK7yQa",7QeUP1CvbuzFpBDk3NbogstXVnnbGmsSri6HaGrMTjGa,"[('sol', 10005000), ('9y9P2idK9qvmq6gmRsikAoJwnNWCcM8nC3nrTERRj2Tq', 78463.442519)]"
6127,3JoXkVUw2C7Eom8UpxLtsxvY5NfbLJK8cKzSUpirfG2W6NxvyQ8UGwjvZe4cHCy8NtqeABZiocbf1cjsFVQZChL8,2024/11/8 14:49,AAT,AW96QYZjDC2fLGw4ts9yMuwRCuszCyW4LmKjWEkY1Fqq,"BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,3Bitp9awjSEGE1UumthfF6iogTuTkFhaLBHj3xvK7yQa",Fc4NqRncEUeg3X55yLuW3wHKCqvNk5jSuVzVtDc6964N,"[('sol', 10005000), ('GN78Djb7J2xc2ZLZaJLoGoF8FU6x7DnK3kUJFsnDpump', 31271.188974)]"
6128,4yiHA4DF8Gire3u5w8c9cv5XLpdwwZudoiNL9WUZ4ahuDk5QBkF34fXMRSvn1nrahWttTDBYceU44pZkm5skHiSi,2024/11/19 21:55,AAT,9NLSsdswKznVcsJ2jeivAfTGBdPCeVAg212KhKydn8am,"BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,3Bitp9awjSEGE1UumthfF6iogTuTkFhaLBHj3xvK7yQa","GsEVcGFvSgwByABYcaCUZPQ9BNkUA89ZXQZ2ryiwFyK3,4kzZPgcirvVTrDa1ezMmc3zeTzHH5ohahpMMVt9TfuPE,71Fg3wtmW9sWVDSMGzwzDnSogZeGHGmXHz4yZqdswLf6,CuzX8jRL13wkMqQRdwBvar98WSjZ7NtjjZfoshTJKnoY,5wQQ8i2o2EAKZMLJzxWVrxbLtfAskda3VeZisqUd2kou,E5ZaPkR7f8CZQEy4147DNSB8vPS6iTYxwYUvgVNfC7xB,6MNHK8z3Cp2iruPBMtJqTE4iHktQ8pCVUQBikDER1eTy,BAiaxsiN1Tkc8gNiYEehJJu3eTvz4DHeSv3CcJCV3xvn,EHPsz32kxfXN5e424ajgcqTnNdtmxvfqQ7oM7vuTTeg7","[('CtaVq7fp5xwYFenGQypqdK97LJhTD72GgRsY8e4Npump', 30939.493883), ('CBdCxKo9QavR9hfShgpEBG3zekorAeD7W1jfq2o3pump', 750.000001), ('6d5zHW5B8RkGKd51Lpb9RqFQSqDudr9GJgZ1SgQZpump', 11545.176526), ('sol', 10005000), ('8x5VqbHA8D7NkD52uNuS5nnt3PwA8pLD34ymskeSo2Wn', 603.538917), ('5voS9evDjxF589WuEub5i4ti7FWQmZCsAsyD5ucbuRqM', 2087.983911), ('55si56A7basZmTovy8zmLkDR9DfaD32GEe6YkvCQpump', 11270.431797), ('9qriMjPPAJTMCtfQnz7Mo9BsV2jAWTr2ff7yc3JWpump', 3837.665604), ('FQ1tyso61AH1tzodyJfSwmzsD3GToybbRNoZxUBz21p8', 1026.816067), ('Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump', 3623.720175)]"
6129,3XJxPnqUTVMwbD2XvAZCRdHWe4xVQrS5zW5drug6F9ufPBFn6wRyzgA4Y2YX6igmAVmLeFZ9vL9zzyddTaD7YJaq,2024/11/8 4:41,AAT,3at2NV2SpCaEG83i4FXdEC7gsDtQCxkcuH2f3mGusoGn,BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,,"[('sol', 10005000)]"
6130,c6wCi995dz5SzWaGCf871mgVM6VXjAVixcHs6qozovxnx59rNGynrMLXAawyNzgYjk4MFkMtrKHyXRmXFasMovv,2024/11/8 13:36,AAT,568M6KYsEWXiruxpEhi93nWsgg7v8XY4dBRCKoZj9fCS,BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,,"[('sol', 10005000)]"
6131,3WXfDAbGJx2X47vFMxjmdDz2Qm5yBbxR5CUW4zNsz5G1BAvP8PrDXDX1E2nGzEvWECst9377WmEDFz56u3oqnjkW,2024/12/17 8:23,AAT,2TD8VMrxkFiKp7hxbfRF5U4tYaUZVrFpGXDNb4pjo8n5,BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,,"[('sol', 10005000)]"
6132,2EdGcZZf5cr2HN1dY1GWXurF8rRjzdWFSQxQ6nQbsRDk7G3KzHFDkffW46wqPeB5fVe5v4LLJ2r4bsJAgG9hqDh8,2024/11/7 18:55,AAT,BNXDSdz7HxvmxzZVQPUjwoLV6cxUVrsUxNeTjkBGXvP7,"BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,3Bitp9awjSEGE1UumthfF6iogTuTkFhaLBHj3xvK7yQa","EoozznfA5ZPkhwUEEAqVEpg4E7nNN23gJR3xwFh1C6aU,68oun3TX7VQMXYzQWgpfEgo7UDB8Wqzr6FfDLARhg58J","[('HhJpBhRRn4g56VsyLuT8DL5Bv31HkXqsrahTTUCZeZg4', 9761.028182583), ('sol', 10005000), ('DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263', 49622766.45587)]"
6133,HBsvutciqJAZLByCdcNagRZNWHmQZtbrxCbePF8kAR4BFRLv6YiaT7HA7dZxLzQkZYZ2VEqvBTJCLiv9gTMH3TV,2024/11/7 17:56,AAT,6HaNgvdVJh7FBeTh4u9AMHdnEqsYDHviuCoMRbXBpnVn,"BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,3Bitp9awjSEGE1UumthfF6iogTuTkFhaLBHj3xvK7yQa","Dvjtm1DtJKSri1J5Ejm1D7uUqMdst6UsjhjShUvSq8JC,627n6o9e9ven1BNnFArX3KPrdgDK6EBxBvjA37e1PVxS","[('EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v', 153.949703), ('sol', 10005000), ('8doS8nzmgVZEaACxALkbK5fZtw4UuoRp4Yt8NEaXfDMb', 3804.811886)]"
6134,2bv7KHpyhg1TZTVPy1JvZqZKUyg1cGxyt4G8jNfdRnoBLwRsCmSyXczPTLtpe2X6hosVkBHhYeuFSA8xNXe1FMgD,2024/12/17 8:34,AAT,DphnrDGiVjtoa3F5ZrKfdt6h7yzrN8FMZ34so9LbPVPo,BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,,"[('sol', 10005000)]"
6135,3MCHnjz74fV2YDdLMuX2V7tGUEd4ZpyRzA5Px4VjdyxEDoFdSo9a1qGj5vsQvpk3ok5Ukk4Ct9bmFTzCLWCHy4FB,2024/5/30 5:03,AAT,9T4UrE6murAsUNvgAe3sigt99GaJjRMuKqCanreHtqLF,GaE1XtFQuW3DfNJrsAs5gATT1XeP2K5zipkmUTBqaDfr,,"[('sol', 5001)]"
6136,v5LaCuRBasK79TziUwND9qYyrUyjMYYTLXLMdpdotjh9sMVwNp7iaNcNf6fY3Y6tX7pxmoJp9AvFM9rEcnJGknA,2024/10/25 3:36,AAT,36i1UrKqHXKF76CznGcQdvqRqfs8YaSLvgAAtSaCd4wB,"BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,3Bitp9awjSEGE1UumthfF6iogTuTkFhaLBHj3xvK7yQa","FwUYgibSeMy7Eu4rANhqxURpGE9FNWtj6VMezN5njGvu,HvJcNbeA3XNFSyRZ4f1xq1UoFFw4MYTGQ6yennLHMsgz,9xDEammyrDL1SkNc7PnsArChbPJnWNVP3pwyNZWUP8aR","[('3HYx6a9whu5a4dnzE62WNXg46MrEmu9LFxutR2YBpump', 69897.986032), ('sol', 10005000), ('BfdVHnbt9LSNAFCZU9kvTjbrH3jX78sv2siLKGQ7pump', 12686.54057), ('9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump', 15346.970411)]"
6137,5EaWYvGLwXhGYmgr9Rpdf7c5ZhuzHStFHm3WJyHQh5JqgEkCf4AHAi1HZJh3ZXwNzV4LkxDYpTuvrZnq4ebUQn2x,2024/10/24 8:00,AAT,GV3ej8RGCoVroqnPpCKttpftfqdojz1cjZwVknxjTeeN,BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,,"[('sol', 10005000)]"
6138,vPiDMbs54fGhfQdp8FnocJDXcsqRpWsnV1bVnMEHXfNeH36NEuzs6FW9T5yfV9YsKj3FAzonWZGUe28Qxpqqwrx,2024/10/24 7:37,AAT,Cxoxr1iS7WSbmrU8Y6bdqnfDkwYsxjgJHw2mon3Vz6mH,"BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,3Bitp9awjSEGE1UumthfF6iogTuTkFhaLBHj3xvK7yQa","6GE1yfy6s5uSsimpsT5KZXDxnamrFZrjRWCobjSyMwvw,9xnUDTYzve2R3cUWt7KMA3dTWTqw2rFSTVfTv2e5ETDy,CbBoTsjVNGGTf61ACPtfBRVaVbndDvh2Umt4SNjVVHi6","[('BhbfgSh5P742DE5eMx24iZXNZeD2vNRFBZe3EP9Mpump', 35396.323739), ('3HYx6a9whu5a4dnzE62WNXg46MrEmu9LFxutR2YBpump', 3202.406721), ('9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump', 1443.416412), ('sol', 10005000)]"
6139,3WfdhFwtXgpzMmkUHnJtwo89suJPq3iaH3jbnPEXkFkDaJPvR1TpVeNx2E87u5M84dZDedLD4S4VL1w5uqj3DnZy,2024/10/24 5:42,AAT,8bTwCqpJL2DY2YirTb42omDZeeGYh6bTExxX1YisoSqY,BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,,"[('sol', 10005000)]"
6140,3p2cymoHefc9tVGi1yFkQuy7Rv6j7AHCNLZeCW5khY1jF8EmSBqW4kc9MX897PTjH5Dyw4cwVx7VDc5pdHJrrX2y,2024/10/24 5:35,AAT,CyWWfTc9suMFWuc9pXh1F6Ftp29zWXyFBao3cG2hp9H7,BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,,"[('sol', 10005000)]"
6141,3XbZuLWfbRb1mQ4vKD3FJJvL3KT8D2FQLJNrAUBWLj7hrQbNBDktgUNvXMKEXVerndotgY2pif1NDhuGekNo4NsF,2024/5/29 19:10,AAT,3ByTKKJQwiLnKmyQ8vdkkMi6A835uZf6iuxAHVVjMcyX,GaE1XtFQuW3DfNJrsAs5gATT1XeP2K5zipkmUTBqaDfr,,"[('sol', 5001)]"
6142,5nmGgvWhwoCoBtLtp6zbvM7Tc1GurgLm6t6MdqjtbkXBUQ6ixCAbF3Nh2vb5cCMM8kfM6S9LfT2QURt3fBcc78jC,2024/10/24 3:34,AAT,GPr9mG8Ffud9CHYRa9ezPXkXBpYuSx5vSGixd2hsX1PU,"BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,3Bitp9awjSEGE1UumthfF6iogTuTkFhaLBHj3xvK7yQa",AoHeUpTc6UGoNJhu1CiscBFNdWhG74RQRe2DpHwW3wge,"[('sol', 10005000), ('9MnKTgwFyXJgnZumHGT9NdHuzm98ACjkNwpLniLhpump', 129732.523459)]"
6143,BaQUSZPtbpP4YwBoUy8vnyDh4XUXuQd4DufmuZHaJaC2aYE24fqj51oLfWn6WXzxNaBPDGzPofH6QuYwhRPTXnn,2024/5/29 14:21,AAT,5ubFZAAJRypnqQw3fuuFk4TZgGkwejhicPZq377tt2wR,"GaE1XtFQuW3DfNJrsAs5gATT1XeP2K5zipkmUTBqaDfr,HbtSzZgPZJabqWgXV9t7S4n6RwkmFuUDze1tQYX22oAP",G6fhGQ6KwBXsiqDNeyVqUuJKPKwmYpkFMqjABcx1EQgZ,"[('MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5', 10000.0), ('sol', 5001)]"
6144,4w9KDL3QYst7PAPgvjpyhnfZ7thFYeUQ7bM4g5zTE6f66SZxcZ1niaqw3T9vKN3Se5kuBXKL9PhsXJnUfi5T2X6h,2024/10/23 22:07,AAT,2EcK7adCHVWZZgUWQkiYjqH3xnTnRmeEfCyuPBRrutjK,"BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,3Bitp9awjSEGE1UumthfF6iogTuTkFhaLBHj3xvK7yQa",4FzxSDChuwMpKzL8WB1tXR2HoWju5sseMazyq7nfEkSc,"[('5z3EqYQo9HiCEs3R84RCDMu2n7anpDMxRhdK8PSWmrRC', 120.0), ('sol', 10005000)]"
6145,3W9WmEdt8cf27E6GXMYa696GdnaQ2NWVPrXuxwjFEgdgvzjW8VyREESaHpWpzdASCMorXkmwSL1aBiu1S7h7XwZZ,2024/10/24 2:49,AAT,FGEEdMppvMhwQuAJSKLibQasFBCZpe9Rf19KwAT48UCy,"BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,3Bitp9awjSEGE1UumthfF6iogTuTkFhaLBHj3xvK7yQa",8dZSM2ftwbLNJuuKrSgUTXFM6LdSTubpHyqips1gFTpS,"[('DDti34vnkrCehR8fih6dTGpPuc3w8tL4XQ4QLQhc3xPa', 45000.0), ('sol', 10005000)]"
6146,2P9BaGadKGasu9fyahLvTkWxTaGgeXa9C58gtBVJNoHgDBnJyEcKME4DA1ejAm99GiKRZdqabpf26neXxAJF1L1Q,2024/6/5 15:08,AAT,25xVkGPZLxB5wzUXujKzciKHxyhB41J2Cq3DBHVrSuFV,GaE1XtFQuW3DfNJrsAs5gATT1XeP2K5zipkmUTBqaDfr,,"[('sol', 10005000)]"
6147,3QMUgoye6LgXT6XiZtgjJWK2NnkJU38swSgDFbBoBjr83N4FJPiu3HGWaethax7f2rRWFsrdDke1vcg12p2Emy3X,2024/5/28 15:40,AAT,7TwCjgRi4Q92Efei7CmhvN42oC6e8uqn3Z1nvUEXequT,GaE1XtFQuW3DfNJrsAs5gATT1XeP2K5zipkmUTBqaDfr,,"[('sol', 5001)]"
6148,5yTJwyEq6hHQG1Ut1mjgkEYwHDBbLcdaZJogDnyeh71ELDfSUsWuf5DPUsybiuJ35RyjVvthA6fh9zXFJupcdDWR,2024/5/28 15:23,AAT,82awFQw1u482UQ91irzTzkPkf5RWVrEdzxAAGAN77RSi,GaE1XtFQuW3DfNJrsAs5gATT1XeP2K5zipkmUTBqaDfr,,"[('sol', 5001)]"
6149,4bLi1mwTjPK3VN94CxrMvJDZferYHvMDNZpMqJ31b7J4FCG6Up1i4ytSfwRm7iwBNDsEJ2JKibQELKo25uddaTVX,2024/10/23 21:31,AAT,2GrZcM9t8uzpayHazQxFUF2STt6mhyhUgHhfPeMpgShZ,"BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,3Bitp9awjSEGE1UumthfF6iogTuTkFhaLBHj3xvK7yQa","EiRJGPPtKqc8eHTb287ta7dJNqt5vxokMAG4E2oPHDiS,6YyvR1ZUKnnP5gQSTAVHBRsetomtVdTr9V3j8aqBhhk5","[('XBGdqJ9P175hCC1LangCEyXWNeCPHaKWA17tymz2PrY', 203.455078974), ('sol', 10005000), ('3HYx6a9whu5a4dnzE62WNXg46MrEmu9LFxutR2YBpump', 857.471223)]"
6150,4ufQ8Dcbic1yAe6M5gHK69rKDyUtANVobDaEUewiUAopfUB2jpAn8rkZWE1ZnBiPYbSTRKa52sn5Nm6qpzRvcSzE,2024/11/6 19:38,AAT,HMAHLPTgTYEmZWWU9FjADAPngpo2rB2PuAmKFeQUqxyW,BNRThTYg9x49JYNkbDUYERb3X7JV2GYcEpFLAUHX5Rep,,"[('sol', 10005000)]"
